Fecha,Medias,Desviaciones
2022/7/6,28.098641226284347,0.20863327141744073
2022/7/14,29.462988770848767,0.3622967972066651
2022/7/20,29.784550379993664,0.5123463043887837
2022/7/28,31.02031546245938,0.3891870205961081
2022/8/3,30.816214396056807,0.2118807780007439
2022/8/11,30.050552088375436,0.14667643149934573
2022/8/17,29.19605941847354,0.18673441972171098
2022/8/24,29.3923152135181,0.24147616999199473
2022/9/1,29.23259018613418,0.2836105300767868
2022/9/7,28.303556539472147,0.5603499791662001
2022/9/15,27.804003968181245,0.1786458724867644
2022/9/21,26.57959913665903,0.17911408238001725
2022/9/29,24.432822259270154,0.1904469818733224
2022/10/5,23.46995882082102,0.17503992575636063
2022/10/11,23.16038446308234,0.21816054482758773
2022/10/18,23.270313473161355,0.1176325775922449
2022/10/26,23.474187548128775,0.14927994003729045
2022/11/2,23.0583525885107,0.12167180327703095
2022/11/9,20.863053172261715,0.23903100371363648
2022/11/17,20.05849040081978,0.16630303692658255
