Fecha,Medias,Desviaciones
2021/10/7,23.554661786926978,0.15423149604261133
2021/10/11,23.42304871361438,0.27188534758697797
2021/10/18,22.775899596823283,0.2766128648951257
2021/10/28,20.62234737971393,0.25126024567002625
2021/11/4,19.63508237253388,0.382054079770751
2021/11/11,16.36796939350638,0.3561905027861499
2021/11/18,16.13213828323735,0.2194366159054732
2021/11/26,15.379410769418605,0.2712288183070261
2021/12/1,13.021063042264371,0.22823062731699778
2021/12/10,12.50280507724117,0.37053622565198413
2021/12/15,12.972942734568775,0.11531102226093255
2021/12/21,13.042802391097897,0.3730316808708138
2021/12/28,13.998018572009869,0.5915168626545733
2022/1/4,13.801775619470613,0.2632670854453629
2022/1/12,12.61322746192713,0.2759840418393759
2022/1/19,11.927152578183687,0.10371812031162729
2022/1/27,12.1683394446942,0.10900738527417692
2022/2/2,12.179341700421533,0.13707588746123256
2022/2/10,13.423744388817473,0.15178819106825128
2022/2/16,13.417865611287844,0.13143265042664762
