Fecha,Medias,Desviaciones
2021/7/1,27.257426270569724,0.17800261998160097
2021/7/6,28.825722652370494,0.3628113868897136
2021/7/14,28.119889956542274,0.3923931018076771
2021/7/20,28.564961776544823,0.20322134243574067
2021/7/27,28.94955373295227,0.13943536470816714
2021/8/3,28.646155656916978,0.1077674112670423
2021/8/9,28.922466643767695,0.2966807541634326
2021/8/13,28.593749624491856,0.446646224110389
2021/8/16,29.805870961713282,0.35319628504490064
2021/8/19,29.53423558322235,0.26317157069889724
2021/8/24,28.599952195166765,0.278457604930406
2021/8/26,28.343060170848517,0.3156782038707395
2021/8/30,29.149057306057895,0.3935567330899391
2021/9/2,27.94741290620119,0.17855724038436224
2021/9/13,28.00794901781301,0.21186903089941636
2021/9/20,26.599310529581874,0.16491791191105334
2021/9/27,25.08478264292163,0.20443101387544171
2021/9/30,25.3948716779397,0.25268265564098646
2021/10/7,23.554661786926978,0.15423149604261133
2021/10/11,23.42304871361438,0.27188534758697797
