Fecha,Medias,Desviaciones
2022/11/17,23.05849040081978,0.16630303692658255
2022/12/2,15.569854830055972,0.506611695429108
2022/12/1,15.230866866053274,0.11378819630931346
2022/12/6,15.562013146240401,0.30346864469454019
2022/12/28,19.308882050032043,0.1410719233537609
2023/1/3,17.605052701232356,0.2410719233537609
