Fecha,Medias,Desviaciones
2021/8/13,28.593749624491856,0.446646224110389
2021/8/16,29.805870961713282,0.35319628504490064
2021/8/19,29.53423558322235,0.26317157069889724
2021/8/24,28.599952195166765,0.278457604930406
2021/8/26,28.343060170848517,0.3156782038707395
2021/8/30,29.149057306057895,0.3935567330899391
2021/9/2,27.94741290620119,0.17855724038436224
2021/9/13,28.00794901781301,0.21186903089941636
2021/9/20,26.599310529581874,0.16491791191105334
2021/9/27,25.08478264292163,0.20443101387544171
2021/9/30,25.3948716779397,0.25268265564098646
2021/10/7,23.554661786926978,0.15423149604261133
2021/10/11,23.42304871361438,0.27188534758697797
2021/10/18,22.775899596823283,0.2766128648951257
2021/10/28,20.62234737971393,0.25126024567002625
2021/11/4,19.63508237253388,0.382054079770751
2021/11/11,16.36796939350638,0.3561905027861499
2021/11/18,16.13213828323735,0.2194366159054732
2021/11/26,15.379410769418605,0.2712288183070261
2021/12/1,13.021063042264371,0.22823062731699778
