Fecha,Medias,Desviaciones
2017/07/19,28.87911033630371,0.21213912963867188
2017/07/26,29.515522003173828,0.2661731541156769
2017/08/30,27.431928634643555,0.5274397730827332
2017/09/06,27.1295223236084,0.5205546021461487
2017/09/11,25.763736724853516,0.3172900974750519
2017/09/27,24.83526611328125,0.13808055222034454
2017/10/04,24.87564468383789,0.1673901528120041
2017/10/11,24.193134307861328,0.5064680576324463
2017/10/17,23.64645767211914,0.28921812772750854
2017/10/25,21.773101806640625,0.4742027819156647
2017/11/03,21.103363037109375,0.25018325448036194
2017/11/08,18.21173667907715,0.48585042357444763
2017/11/15,15.720983505249023,0.49860823154449463
2017/11/22,15.511390686035156,0.49424242973327637
2017/11/28,15.508110046386719,0.2807554006576538
2017/12/05,11.415262222290039,0.9084116220474243
2017/12/13,11.78167724609375,0.27983179688453674
2017/12/18,11.431200981140137,0.3698088824748993
2017/12/26,11.807352066040039,0.3606756627559662
2018/01/02,12.216243743896484,0.2985948622226715
